,Unnamed: 0,Date,hour,weekofday,day,month,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
9931,5821414,04/01/2011 11:30:00 PM,23,4,1,4,115XX S WESTERN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2212,22.0,19.0,75.0,1162466.0,1827973.0,2011,02/10/2018 03:50:01 PM,41.683606608000005,-87.680899675
9932,5821477,04/03/2011 04:13:00 AM,4,6,3,4,076XX S EMERALD AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,621,6.0,17.0,71.0,1172626.0,1854155.0,2011,02/10/2018 03:50:01 PM,41.755236615,-87.642938715
9933,5821533,04/02/2011 07:05:00 PM,19,5,2,4,087XX S THROOP ST,1020,ARSON,BY FIRE,ALLEY,False,False,2222,22.0,21.0,71.0,1169187.0,1846833.0,2011,02/10/2018 03:50:01 PM,41.735219075,-87.65575302399998
9934,5821644,04/03/2011 11:17:00 AM,11,6,3,4,019XX N KENNETH AVE,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,2533,25.0,31.0,20.0,1146414.0,1912477.0,2011,02/10/2018 03:50:01 PM,41.915817344000004,-87.737517265
9935,5821888,04/03/2011 03:30:00 PM,15,6,3,4,090XX S EXCHANGE AVE,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,423,4.0,10.0,46.0,1197336.0,1845637.0,2011,02/10/2018 03:50:01 PM,41.731282748000005,-87.55266783799999
9936,5822294,04/04/2011 01:18:00 AM,1,0,4,4,065XX N CLAREMONT AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,2412,24.0,50.0,2.0,1159466.0,1943139.0,2011,02/10/2018 03:50:01 PM,41.999696723,-87.688717592
9937,5822737,04/04/2011 01:02:00 PM,13,0,4,4,058XX S TROY ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,824,8.0,14.0,63.0,1156385.0,1865646.0,2011,02/10/2018 03:50:01 PM,41.787111888000005,-87.70214898799999
9938,5823424,04/05/2011 02:20:00 AM,2,1,5,4,0000X E CHESTNUT ST,1020,ARSON,BY FIRE,HOTEL/MOTEL,True,False,1833,18.0,42.0,8.0,1176408.0,1906333.0,2011,02/10/2018 03:50:01 PM,41.898333269,-87.62750777
9939,5823440,04/04/2011 11:00:00 AM,11,0,4,4,112XX S DR MARTIN LUTHER KING JR DR,1025,ARSON,AGGRAVATED,APARTMENT,False,True,531,5.0,9.0,49.0,1180909.0,1830597.0,2011,02/10/2018 03:50:01 PM,41.690404133,-87.613306025
9940,5823804,04/05/2011 11:30:00 AM,11,1,5,4,058XX N ARTESIAN AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,2011,20.0,40.0,2.0,1158934.0,1938745.0,2011,02/10/2018 03:50:01 PM,41.987650391,-87.690795975
9941,5824702,04/05/2011 12:05:00 PM,12,1,5,4,049XX W NORTH AVE,1020,ARSON,BY FIRE,DEPARTMENT STORE,False,False,2533,25.0,37.0,25.0,1143000.0,1910178.0,2011,02/10/2018 03:50:01 PM,41.909573038000005,-87.750117639
9942,5825894,04/06/2011 11:29:00 PM,23,2,6,4,063XX S CARPENTER ST,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,724,7.0,16.0,68.0,1170404.0,1862690.0,2011,02/10/2018 03:50:01 PM,41.778706365,-87.650833553
9943,5826336,04/07/2011 07:35:00 PM,19,3,7,4,022XX N MERRIMAC AVE,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,2512,25.0,29.0,19.0,1134374.0,1914323.0,2011,02/10/2018 03:50:01 PM,41.921103996,-87.781708438
9944,5826586,04/08/2011 02:18:00 AM,2,4,8,4,016XX N ORCHARD ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1813,18.0,43.0,7.0,1171365.0,1911282.0,2011,02/10/2018 03:50:01 PM,41.912025957,-87.64588449899998
9945,5827064,04/08/2011 12:45:00 PM,12,4,8,4,062XX N RICHMOND ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2413,24.0,50.0,2.0,1155549.0,1941259.0,2011,02/10/2018 03:50:01 PM,41.994617936,-87.70317819200001
9946,5829217,04/09/2011 07:30:00 PM,19,5,9,4,007XX E 105TH ST,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,False,False,512,5.0,9.0,50.0,1183030.0,1835491.0,2011,02/10/2018 03:50:01 PM,41.703785,-87.605389581
9947,5829241,04/08/2011 05:00:00 PM,17,4,8,4,052XX N NORMANDY AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1613,16.0,41.0,10.0,1130923.0,1934384.0,2011,02/10/2018 03:50:01 PM,41.976213826,-87.793924567
9948,5829542,04/10/2011 11:20:00 PM,23,6,10,4,006XX W 115TH ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,524,5.0,34.0,53.0,1173881.0,1828613.0,2011,02/10/2018 03:50:01 PM,41.685118052,-87.63909431399998
9949,5830352,04/11/2011 11:00:00 PM,23,0,11,4,032XX W FULTON BLVD,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1123,11.0,28.0,27.0,1154700.0,1901816.0,2011,02/10/2018 03:50:01 PM,41.886400586,-87.707360706
9950,5831599,04/13/2011 01:16:00 AM,1,2,13,4,039XX W FLOURNOY ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1132,11.0,24.0,26.0,1150277.0,1896740.0,2011,02/10/2018 03:50:01 PM,41.872558869,-87.723735544
9951,5831791,04/13/2011 04:01:00 AM,4,2,13,4,028XX W ARTHUR AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,2412,24.0,50.0,2.0,1156281.0,1942997.0,2011,02/10/2018 03:50:01 PM,41.999372268,-87.700438299
9952,5832582,04/14/2011 02:00:00 AM,2,3,14,4,045XX N MC VICKER AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1622,16.0,38.0,15.0,1135191.0,1929704.0,2011,02/10/2018 03:50:01 PM,41.963296647,-87.77834063899998
9953,5832618,04/14/2011 04:55:00 AM,4,3,14,4,020XX E 70TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,331,3.0,5.0,43.0,1190838.0,1858954.0,2011,02/10/2018 03:50:01 PM,41.767985034,-87.576042609
9954,5833567,04/15/2011 01:45:00 AM,1,4,15,4,016XX W MORSE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2431,24.0,49.0,1.0,1164308.0,1946138.0,2011,02/10/2018 03:50:01 PM,42.007824638,-87.67081974700001
9955,5834252,04/15/2011 03:25:00 PM,15,4,15,4,018XX N WOOD ST,1020,ARSON,BY FIRE,RESIDENCE,True,False,1434,14.0,32.0,22.0,1164062.0,1912303.0,2011,02/10/2018 03:50:01 PM,41.914985136999995,-87.672684616
9956,5834457,04/15/2011 09:40:00 PM,21,4,15,4,015XX S KILBOURN AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1012,10.0,24.0,29.0,1146638.0,1892059.0,2011,02/10/2018 03:50:01 PM,41.859783768,-87.737215417
9957,5834571,04/16/2011 12:55:00 AM,0,5,16,4,039XX W CHICAGO AVE,1025,ARSON,AGGRAVATED,RESTAURANT,True,False,1112,11.0,27.0,23.0,1149775.0,1905050.0,2011,02/10/2018 03:50:01 PM,41.895372185,-87.725362479
9958,5835006,04/16/2011 12:20:00 PM,12,5,16,4,052XX W WASHINGTON BLVD,1090,ARSON,ATTEMPT ARSON,OTHER,True,False,1523,15.0,28.0,25.0,1141570.0,1900252.0,2011,02/10/2018 03:50:01 PM,41.882361481,-87.755616446
9959,5835254,04/16/2011 06:05:00 PM,18,5,16,4,076XX S YATES BLVD,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,421,4.0,7.0,43.0,1193526.0,1854815.0,2011,02/10/2018 03:50:01 PM,41.756561937,-87.566325315
9960,5835390,04/10/2011 05:22:00 AM,5,6,10,4,031XX W WELLINGTON AVE,1020,ARSON,BY FIRE,STREET,False,False,1411,14.0,35.0,21.0,1154745.0,1919778.0,2011,02/10/2018 03:50:01 PM,41.93568897,-87.706713564
9961,5835398,04/16/2011 11:30:00 PM,23,5,16,4,015XX N CALIFORNIA AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1423,14.0,26.0,24.0,1157453.0,1910038.0,2011,02/10/2018 03:50:01 PM,41.908906925,-87.69702705700001
9962,5835433,04/17/2011 01:43:00 AM,1,6,17,4,031XX N SHEFFIELD AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1932,19.0,44.0,6.0,1169055.0,1921192.0,2011,02/10/2018 03:50:01 PM,41.939269993,-87.65408232
9963,5838115,04/18/2011 09:20:00 PM,21,0,18,4,051XX S DAMEN AVE,1090,ARSON,ATTEMPT ARSON,ALLEY,False,False,915,9.0,16.0,61.0,1163889.0,1870644.0,2011,02/10/2018 03:50:01 PM,41.800672564,-87.67449460700001
9964,5838954,04/19/2011 11:10:00 PM,23,1,19,4,022XX W OHIO ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1313,12.0,26.0,24.0,1161411.0,1903970.0,2011,02/10/2018 03:50:01 PM,41.892174364,-87.682656278
9965,5839053,04/21/2011 02:27:00 AM,2,3,21,4,043XX W THOMAS ST,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,False,False,1111,11.0,37.0,23.0,1147199.0,1906976.0,2011,02/10/2018 03:50:01 PM,41.900707036,-87.734774234
9966,5841781,04/24/2011 03:40:00 AM,3,6,24,4,092XX S BISHOP ST,1025,ARSON,AGGRAVATED,RESIDENCE,True,False,2222,22.0,21.0,73.0,1168289.0,1843459.0,2011,02/10/2018 03:50:01 PM,41.725979677,-87.659139757
9967,5842033,04/24/2011 02:06:00 PM,14,6,24,4,008XX N CHRISTIANA AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1121,11.0,27.0,23.0,1153968.0,1905598.0,2011,02/10/2018 03:50:01 PM,41.896793385,-87.709947897
9968,5842054,04/24/2011 12:15:00 AM,0,6,24,4,054XX S DAMEN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,932,9.0,16.0,61.0,1163951.0,1868503.0,2011,02/10/2018 03:50:01 PM,41.794796091,-87.674327426
9969,5842474,04/25/2011 01:58:00 AM,1,0,25,4,050XX W CONCORD PL,1020,ARSON,BY FIRE,ALLEY,False,False,2533,25.0,37.0,25.0,1142570.0,1910502.0,2011,02/10/2018 03:50:01 PM,41.910470142,-87.75168922299999
9970,5842477,04/25/2011 01:58:00 AM,1,0,25,4,049XX W CONCORD PL,1020,ARSON,BY FIRE,ALLEY,False,False,2533,25.0,37.0,25.0,1143009.0,1910512.0,2011,02/10/2018 03:50:01 PM,41.910489403,-87.75007623299999
9971,5842503,04/25/2011 02:30:00 AM,2,0,25,4,075XX S MAY ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,612,6.0,17.0,71.0,1169960.0,1854728.0,2011,02/10/2018 03:50:01 PM,41.756867295,-87.652692274
9972,5842518,04/25/2011 05:00:00 AM,5,0,25,4,072XX S CENTRAL PARK AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,833,8.0,13.0,65.0,1153560.0,1856440.0,2011,02/10/2018 03:50:01 PM,41.76190564,-87.71275067799999
9973,5843411,04/25/2011 09:52:00 PM,21,0,25,4,050XX S BISHOP ST,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,933,9.0,16.0,61.0,1167518.0,1871403.0,2011,02/10/2018 03:50:01 PM,41.802678246,-87.6611641
9974,5843487,04/26/2011 01:25:00 AM,1,1,26,4,067XX S ADA ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,724,7.0,17.0,67.0,1168487.0,1860120.0,2011,02/10/2018 03:50:01 PM,41.771695499,-87.65793540600002
9975,5844415,04/27/2011 02:20:00 AM,2,2,27,4,043XX S SPAULDING AVE,1020,ARSON,BY FIRE,STREET,False,True,821,8.0,14.0,58.0,1155076.0,1875687.0,2011,02/10/2018 03:50:01 PM,41.814692062,-87.706680145
9976,5844949,04/27/2011 02:05:00 PM,14,2,27,4,024XX W 34TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,913,9.0,12.0,59.0,1160513.0,1882058.0,2011,02/10/2018 03:50:01 PM,41.832064305,-87.68656049399998
9977,5845763,04/28/2011 03:51:00 AM,3,3,28,4,001XX W 116TH ST,1020,ARSON,BY FIRE,APARTMENT,False,False,522,5.0,34.0,53.0,1177478.0,1827690.0,2011,02/10/2018 03:50:01 PM,41.682504904,-87.625954399
9978,5846374,04/28/2011 09:50:00 PM,21,3,28,4,048XX W AUGUSTA BLVD,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1531,15.0,37.0,25.0,1143964.0,1906209.0,2011,02/10/2018 03:50:01 PM,41.898663624,-87.74667598799999
9979,5846448,04/29/2011 01:44:00 AM,1,4,29,4,065XX S MINERVA AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,321,3.0,20.0,42.0,1185006.0,1861976.0,2011,02/10/2018 03:50:01 PM,41.776416594000004,-87.597324482
9980,5846676,04/27/2011 09:27:00 PM,21,2,27,4,010XX S INDEPENDENCE BLVD,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,1133,11.0,24.0,29.0,1151253.0,1895242.0,2011,02/10/2018 03:50:01 PM,41.868429112,-87.720191468
9981,5847466,04/30/2011 01:24:00 AM,1,5,30,4,068XX S MAY ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,724,7.0,17.0,68.0,1169832.0,1859405.0,2011,02/10/2018 03:50:01 PM,41.76970436,-87.653025811
9982,5847737,04/30/2011 12:15:00 AM,0,5,30,4,054XX S LUNA AVE,1020,ARSON,BY FIRE,OTHER,False,False,814,8.0,23.0,56.0,1140289.0,1867909.0,2011,02/10/2018 03:50:01 PM,41.793631047,-87.761111565
9983,5847789,04/30/2011 07:30:00 AM,7,5,30,4,011XX W 77TH ST,1020,ARSON,BY FIRE,STREET,False,False,612,6.0,17.0,71.0,1169880.0,1853737.0,2011,02/10/2018 03:50:01 PM,41.754149597,-87.65301418
9984,5848470,05/01/2011 05:00:00 AM,5,6,1,5,028XX W 21ST ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1023,10.0,12.0,30.0,1157910.0,1889939.0,2011,02/10/2018 03:50:01 PM,41.853744045999996,-87.695896654
9985,5849656,05/01/2011 10:45:00 PM,22,6,1,5,033XX W 24TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1024,10.0,22.0,30.0,1154294.0,1887851.0,2011,02/10/2018 03:50:01 PM,41.848087225,-87.709224481
9986,5850282,05/03/2011 01:20:00 AM,1,1,3,5,031XX W MADISON ST,1020,ARSON,BY FIRE,CHA PARKING LOT/GROUNDS,True,False,1124,11.0,28.0,27.0,1155456.0,1899850.0,2011,02/10/2018 03:50:01 PM,41.880990522,-87.70463737
9987,5851414,05/04/2011 05:16:00 AM,5,2,4,5,054XX N BROADWAY,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2023,20.0,48.0,77.0,1167329.0,1936306.0,2011,02/10/2018 03:50:01 PM,41.980780733,-87.65998931899998
9988,5852522,05/04/2011 06:57:34 AM,6,2,4,5,071XX N CLARK ST,1020,ARSON,BY FIRE,MEDICAL/DENTAL OFFICE,False,False,2424,24.0,49.0,1.0,1163297.0,1947567.0,2011,02/10/2018 03:50:01 PM,42.011767253,-87.674498965
9989,5852641,05/05/2011 03:45:00 AM,3,3,5,5,072XX S TROY ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,831,8.0,18.0,66.0,1156623.0,1856500.0,2011,02/10/2018 03:50:01 PM,41.762009102,-87.70152270700001
9990,5852642,05/05/2011 03:16:00 AM,3,3,5,5,072XX S TROY ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,831,8.0,18.0,66.0,1156622.0,1856540.0,2011,02/10/2018 03:50:01 PM,41.762118889,-87.701525295
9991,5853007,05/05/2011 03:00:00 PM,15,3,5,5,031XX W 40TH ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,912,9.0,14.0,58.0,1156043.0,1877926.0,2011,02/10/2018 03:50:01 PM,41.820816762,-87.703072796
9992,5854292,05/05/2011 08:58:00 PM,20,3,5,5,031XX W CORTLAND ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1421,14.0,35.0,22.0,1155052.0,1912454.0,2011,02/10/2018 03:50:01 PM,41.915585173000004,-87.70578230299999
9993,5854841,05/07/2011 08:35:00 AM,8,5,7,5,075XX S PARNELL AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,621,6.0,17.0,69.0,1173851.0,1854968.0,2011,02/10/2018 03:50:01 PM,41.757440523,-87.638425363
9994,5855433,05/07/2011 09:36:00 PM,21,5,7,5,034XX W 53RD ST,1020,ARSON,BY FIRE,STREET,False,False,822,8.0,14.0,63.0,1154178.0,1869260.0,2011,02/10/2018 03:50:01 PM,41.797073405,-87.710145093
9995,5855673,05/08/2011 04:17:00 AM,4,6,8,5,020XX W 67TH PL,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,726,7.0,15.0,67.0,1163915.0,1859888.0,2011,02/10/2018 03:50:01 PM,41.771156163,-87.67470142
9996,5855686,05/08/2011 06:05:00 AM,6,6,8,5,028XX W WARREN BLVD,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,1331,12.0,2.0,27.0,1157349.0,1900224.0,2011,02/10/2018 03:50:01 PM,41.88197855,-87.69767620799999
9997,5855934,05/08/2011 11:11:00 AM,11,6,8,5,035XX W FIFTH AVE,1020,ARSON,BY FIRE,GROCERY FOOD STORE,False,False,1133,11.0,28.0,27.0,1152735.0,1898001.0,2011,02/10/2018 03:50:01 PM,41.875970933000005,-87.71467769200001
9998,5856151,05/08/2011 03:10:00 PM,15,6,8,5,035XX W FIFTH AVE,1025,ARSON,AGGRAVATED,RESTAURANT,False,False,1133,11.0,28.0,27.0,1152857.0,1898047.0,2011,02/10/2018 03:50:01 PM,41.876094748,-87.714228531
9999,5856705,05/08/2011 07:30:00 PM,19,6,8,5,133XX S CARONDOLET AVE,1090,ARSON,ATTEMPT ARSON,VEHICLE-COMMERCIAL,False,False,433,4.0,10.0,55.0,1198440.0,1817101.0,2011,02/10/2018 03:50:01 PM,41.65294961,-87.54957473299999
10000,5857449,05/09/2011 08:02:00 PM,20,0,9,5,020XX N KILDARE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,2522,25.0,30.0,20.0,1147390.0,1913168.0,2011,02/10/2018 03:50:01 PM,41.917694853,-87.733913733
10001,5857593,04/16/2011 01:59:00 AM,1,5,16,4,002XX E 69TH PL,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,322,3.0,6.0,69.0,1178915.0,1858987.0,2011,02/10/2018 03:50:01 PM,41.768355348,-87.61974444200001
10002,5858691,05/11/2011 12:25:00 AM,0,2,11,5,020XX W 67TH PL,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,726,7.0,15.0,67.0,1163915.0,1859888.0,2011,02/04/2016 06:33:39 AM,41.771156163,-87.67470142
10003,5859242,05/11/2011 01:00:00 AM,1,2,11,5,008XX N KEELER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1111,11.0,37.0,23.0,1148228.0,1905294.0,2011,02/10/2018 03:50:01 PM,41.896071688,-87.73103799100002
10004,5860225,05/12/2011 09:16:00 AM,9,3,12,5,013XX N MILWAUKEE AVE,1030,ARSON,POS: EXPLOSIVE/INCENDIARY DEV,ALLEY,False,False,1424,14.0,1.0,24.0,1164309.0,1909321.0,2011,02/10/2018 03:50:01 PM,41.906797102,-87.671861659
10005,5861041,05/13/2011 03:00:00 AM,3,4,13,5,090XX S ASHLAND AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2221,22.0,21.0,73.0,1167258.0,1844724.0,2011,02/10/2018 03:50:01 PM,41.729473124,-87.662880297
10006,5863135,05/15/2011 09:05:00 AM,9,6,15,5,045XX S HONORE ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,924,9.0,20.0,61.0,1164778.0,1874573.0,2011,02/04/2016 06:33:39 AM,41.811435456999995,-87.671123327
10007,5863820,05/15/2011 11:20:00 PM,23,6,15,5,024XX E 78TH ST,1020,ARSON,BY FIRE,APARTMENT,False,False,421,4.0,7.0,43.0,1193658.0,1853719.0,2011,02/10/2018 03:50:01 PM,41.753551196,-87.5658774
10008,5864150,05/16/2011 09:24:57 AM,9,0,16,5,005XX W CULLERTON ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1233,12.0,25.0,31.0,1172859.0,1890760.0,2011,02/10/2018 03:50:01 PM,41.855679304,-87.64100424600002
10009,5865952,05/17/2011 11:20:00 PM,23,1,17,5,035XX N AUSTIN AVE,1020,ARSON,BY FIRE,RESTAURANT,False,False,1633,16.0,38.0,17.0,1135740.0,1923120.0,2011,02/10/2018 03:50:01 PM,41.945219715,-87.776479414
10010,5865961,05/18/2011 02:02:00 AM,2,2,18,5,005XX W 44TH PL,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,935,9.0,11.0,61.0,1173469.0,1875414.0,2011,02/10/2018 03:50:01 PM,41.813555046,-87.639220424
10011,5868055,05/20/2011 12:20:00 AM,0,4,20,5,021XX N KEYSTONE AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2525,25.0,30.0,20.0,1149032.0,1913964.0,2011,02/10/2018 03:50:01 PM,41.9198475,-87.727860265
10012,5869034,05/20/2011 05:37:00 AM,5,4,20,5,001XX N CENTRAL AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1512,15.0,29.0,25.0,1139022.0,1900581.0,2011,02/04/2016 06:33:39 AM,41.883310986,-87.764964866
10013,5869146,05/21/2011 01:50:00 AM,1,5,21,5,071XX S SANGAMON ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,733,7.0,17.0,68.0,1171210.0,1857475.0,2011,02/10/2018 03:50:01 PM,41.764378181,-87.64803104399998
10014,5869982,05/21/2011 09:45:00 PM,21,5,21,5,004XX W MARQUETTE RD,1020,ARSON,BY FIRE,RESIDENCE,False,False,722,7.0,6.0,68.0,1174497.0,1860504.0,2011,02/10/2018 03:50:01 PM,41.772617613,-87.63589336700001
10015,5870935,05/22/2011 11:37:00 PM,23,6,22,5,001XX N LOTUS AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,1523,15.0,28.0,25.0,1139932.0,1900418.0,2011,02/04/2016 06:33:39 AM,41.882847106999996,-87.761627225
10016,5870960,05/22/2011 11:11:00 PM,23,6,22,5,015XX S PULASKI RD,1020,ARSON,BY FIRE,RESTAURANT,False,False,1012,10.0,24.0,29.0,1149971.0,1892058.0,2011,02/10/2018 03:50:01 PM,41.859716869,-87.72498083200001
10017,5871028,03/11/2011 12:30:00 AM,0,4,11,3,047XX N SAWYER AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1713,17.0,33.0,14.0,1153857.0,1931317.0,2011,02/10/2018 03:50:01 PM,41.967370544,-87.70966844899998
10018,5871131,05/23/2011 05:47:00 AM,5,0,23,5,038XX W ROOSEVELT RD,1020,ARSON,BY FIRE,OTHER,False,False,1133,11.0,24.0,29.0,1151069.0,1894439.0,2011,02/04/2016 06:33:39 AM,41.866229192,-87.72088800799999
10019,5871217,05/22/2011 04:23:00 AM,4,6,22,5,072XX S CORNELL AVE,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,324,3.0,5.0,43.0,1188486.0,1857378.0,2011,02/10/2018 03:50:01 PM,41.763716858,-87.58471391200001
10020,5871637,04/30/2011 05:55:00 AM,5,5,30,4,009XX W 35TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,924,9.0,11.0,60.0,1170536.0,1881639.0,2011,02/10/2018 03:50:01 PM,41.830701562,-87.64979716399998
10021,5872116,05/24/2011 01:36:00 AM,1,1,24,5,059XX N CAMPBELL AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2011,20.0,40.0,2.0,1158588.0,1939265.0,2011,02/04/2016 06:33:39 AM,41.989084409,-87.69205426299999
10022,5872471,05/23/2011 11:00:00 PM,23,0,23,5,032XX W 54TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,822,8.0,14.0,63.0,1155529.0,1868630.0,2011,02/10/2018 03:50:01 PM,41.795317613,-87.705207648
10023,5873353,05/25/2011 05:00:00 AM,5,2,25,5,014XX S MUSEUM CAMPUS DR,1020,ARSON,BY FIRE,PARK PROPERTY,False,False,133,1.0,2.0,33.0,1179970.0,1893558.0,2011,02/10/2018 03:50:01 PM,41.863196881,-87.614817819
10024,5874489,05/26/2011 06:00:00 AM,6,3,26,5,070XX N CLARK ST,1020,ARSON,BY FIRE,BAR OR TAVERN,False,False,2424,24.0,49.0,1.0,1163400.0,1946840.0,2011,02/04/2016 06:33:39 AM,42.009770174,-87.674140581
10025,5876176,05/28/2011 12:05:00 AM,0,5,28,5,045XX N SPRINGFIELD AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1723,17.0,39.0,14.0,1149577.0,1929806.0,2011,02/10/2018 03:50:01 PM,41.963308665999996,-87.725445063
10026,5876268,05/27/2011 10:45:00 PM,22,4,27,5,045XX S ASHLAND AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,921,9.0,3.0,61.0,1166435.0,1874575.0,2011,02/10/2018 03:50:01 PM,41.811405746999995,-87.665045485
10027,5876328,05/28/2011 04:50:00 AM,4,5,28,5,014XX N LOTUS AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2532,25.0,37.0,25.0,1139747.0,1909135.0,2011,02/04/2016 06:33:39 AM,41.906770999,-87.76209344600002
10028,5876337,05/28/2011 05:31:00 AM,5,5,28,5,102XX S HOXIE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,431,4.0,10.0,51.0,1195162.0,1837539.0,2011,02/10/2018 03:50:01 PM,41.70911492,-87.56089801
10029,5877092,05/28/2011 10:40:00 AM,10,5,28,5,051XX W WEST END AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1532,15.0,28.0,25.0,1141918.0,1900493.0,2011,02/10/2018 03:50:01 PM,41.883016379000004,-87.75433259799999
10030,5877832,05/29/2011 10:15:00 PM,22,6,29,5,023XX W SUPERIOR ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1313,12.0,1.0,24.0,1160627.0,1904939.0,2011,02/10/2018 03:50:01 PM,41.89484966,-87.68550870700001
10031,5878099,05/30/2011 12:00:00 AM,0,0,30,5,022XX S TRUMBULL AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1024,10.0,22.0,30.0,1153718.0,1888834.0,2011,02/04/2016 06:33:39 AM,41.850796161,-87.711312309
10032,5878806,05/31/2011 12:15:00 AM,0,1,31,5,064XX S SEELEY AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,726,7.0,15.0,67.0,1163804.0,1861880.0,2011,02/04/2016 06:33:39 AM,41.776624812,-87.675052416
